Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2007","1.04167","2007","National Statistical Office based on Time Use Survey 2007","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2011","3.75","2011","National Statistical Office based on Time use survey 2011","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2011","1.38875","2011","National Statistical Office based on Time use survey 2011","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","4.31792","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.59708","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","3.54167","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.76792","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12-14","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.57167","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12-14","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.46125","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12-14","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.1075","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","3.66042","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.04042","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.19917","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.56333","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.26583","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","5.15917","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.53042","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.08333","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.11125","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.73333","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","3.51667","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12-14","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","0.77208","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.90417","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.9875","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.13833","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.76875","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.90542","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.18208","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","2.29167","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.05708","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","65+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.26958","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.41667","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.63625","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12-14","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","3.95833","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","4.22583","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.27583","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","3.06667","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","0.98042","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","3.625","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","3.05542","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","4.50125","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.18458","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","12-14","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","496","Mongolia","2015","1.75958","2015","National Statistical Office based on Time use survey 2015","Results provided for this questionnaire are produced based on the survey respondents and not weighted.","C","PERCENT","45-54","RURAL","G","FEMALE"
